munid,regiao,uf,municipio,latitude,longitude
4300307,Sul,RS,Alecrim,-27.661074,-54.767096
4300406,Sul,RS,Alegrete,-29.782043,-55.795870
4300455,Sul,RS,Alegria,-27.837300,-54.057366
4300471,Sul,RS,Almirante Tamandaré do Sul,-28.113726,-52.913715
4300505,Sul,RS,Alpestre,-27.248769,-53.037366
4300554,Sul,RS,Alto Alegre,-28.774746,-52.990755
4300570,Sul,RS,Alto Feliz,-29.390139,-51.315816
4300604,Sul,RS,Alvorada,-29.997493,-51.077729
4300638,Sul,RS,Amaral Ferrador,-30.875148,-52.251270
4300646,Sul,RS,Ametista do Sul,-27.356425,-53.192177
4300661,Sul,RS,André da Rocha,-28.631977,-51.573738
4300703,Sul,RS,Anta Gorda,-28.970884,-52.015823
4300802,Sul,RS,Antônio Prado,-28.855438,-51.283577
4300851,Sul,RS,Arambaré,-30.909346,-51.501318
4300877,Sul,RS,Araricá,-29.617244,-50.925677
4300901,Sul,RS,Aratiba,-27.394444,-52.303832
4301008,Sul,RS,Arroio do Meio,-29.398891,-51.947449
4301057,Sul,RS,Arroio do Sal,-29.592961,-49.932958
4301073,Sul,RS,Arroio do Padre,-31.440644,-52.433302
4301107,Sul,RS,Arroio dos Ratos,-30.090013,-51.733807
4301206,Sul,RS,Arroio do Tigre,-29.335860,-53.086396
4301305,Sul,RS,Arroio Grande,-32.236344,-53.082248
4301404,Sul,RS,Arvorezinha,-28.873049,-52.179512
4301503,Sul,RS,Augusto Pestana,-28.513352,-53.989470
4301552,Sul,RS,Áurea,-27.693787,-52.054176
4301602,Sul,RS,Bagé,-31.330502,-54.107083
4301636,Sul,RS,Balneário Pinhal,-30.239751,-50.236701
4301651,Sul,RS,Barão,-29.380864,-51.497538
4301701,Sul,RS,Barão de Cotegipe,-27.617093,-52.377750
4301750,Sul,RS,Barão do Triunfo,-30.390484,-51.737669
4301800,Sul,RS,Barracão,-27.680230,-51.460151
4301859,Sul,RS,Barra do Guarita,-27.188070,-53.714413
4301875,Sul,RS,Barra do Quaraí,-30.211075,-57.557060
4301909,Sul,RS,Barra do Ribeiro,-30.292675,-51.300874
4301925,Sul,RS,Barra do Rio Azul,-27.408758,-52.414105
4301958,Sul,RS,Barra Funda,-27.923826,-53.036297
4302006,Sul,RS,Barros Cassal,-29.087704,-52.587752
4302055,Sul,RS,Benjamin Constant do Sul,-27.508584,-52.602225
4302105,Sul,RS,Bento Gonçalves,-29.167402,-51.515560
4302154,Sul,RS,Boa Vista das Missões,-27.666111,-53.312756
4302204,Sul,RS,Boa Vista do Buricá,-27.671567,-54.109481
4302220,Sul,RS,Boa Vista do Cadeado,-28.577434,-53.813735
4302238,Sul,RS,Boa Vista do Incra,-28.818488,-53.388705
4302253,Sul,RS,Boa Vista do Sul,-29.350119,-51.677272
4302303,Sul,RS,Bom Jesus,-28.670578,-50.433349
4302352,Sul,RS,Bom Princípio,-29.494485,-51.355519
4302378,Sul,RS,Bom Progresso,-27.546774,-53.866791
4302402,Sul,RS,Bom Retiro do Sul,-29.607423,-51.943847
4302451,Sul,RS,Boqueirão do Leão,-29.305158,-52.428050
4302501,Sul,RS,Bossoroca,-28.730724,-54.909811
4302584,Sul,RS,Bozano,-28.366290,-53.772402
4302600,Sul,RS,Braga,-27.619193,-53.744329
4302659,Sul,RS,Brochier,-29.555528,-51.588916
4302709,Sul,RS,Butiá,-30.116144,-51.961483
4302808,Sul,RS,Caçapava do Sul,-30.514743,-53.487569
4302907,Sul,RS,Cacequi,-29.880288,-54.827728
4303004,Sul,RS,Cachoeira do Sul,-30.045820,-52.893413
4303103,Sul,RS,Cachoeirinha,-29.950629,-51.093677
4303202,Sul,RS,Cacique Doble,-27.768232,-51.664113
4303301,Sul,RS,Caibaté,-28.291075,-54.637887
4303400,Sul,RS,Caiçara,-27.280941,-53.431895
4303509,Sul,RS,Camaquã,-30.850704,-51.814601
4303558,Sul,RS,Camargo,-28.589238,-52.203799
4303608,Sul,RS,Cambará do Sul,-29.048175,-50.143765
4303707,Sul,RS,Campina das Missões,-27.991690,-54.845329
4303806,Sul,RS,Campinas do Sul,-27.711601,-52.633104
4303905,Sul,RS,Campo Bom,-29.675685,-51.058870
4304002,Sul,RS,Campo Novo,-27.674493,-53.802814
4304101,Sul,RS,Campos Borges,-28.892132,-52.998915
4304200,Sul,RS,Candelária,-29.671285,-52.789668
4304309,Sul,RS,Cândido Godói,-27.951318,-54.752834
4304358,Sul,RS,Candiota,-31.561010,-53.677805
4304408,Sul,RS,Canela,-29.357972,-50.814867
4304507,Sul,RS,Canguçu,-31.393860,-52.676286
4304606,Sul,RS,Canoas,-29.918697,-51.181030
4304614,Sul,RS,Canudos do Vale,-29.323525,-52.232383
4304622,Sul,RS,Capão Bonito do Sul,-28.125975,-51.395158
4304630,Sul,RS,Capão da Canoa,-29.761467,-50.020022
4304655,Sul,RS,Capão do Cipó,-28.931628,-54.554699
4304663,Sul,RS,Capão do Leão,-31.766839,-52.487008
4304671,Sul,RS,Capivari do Sul,-30.149660,-50.508808
4304689,Sul,RS,Capela de Santana,-29.701945,-51.321769
4304697,Sul,RS,Capitão,-29.269500,-51.985969
4304705,Sul,RS,Carazinho,-28.286511,-52.791897
4304713,Sul,RS,Caraá,-29.778637,-50.435756
4304804,Sul,RS,Carlos Barbosa,-29.298297,-51.503818
4304853,Sul,RS,Carlos Gomes,-27.714892,-51.917576
4304903,Sul,RS,Casca,-28.559874,-51.983233
4304952,Sul,RS,Caseiros,-28.273565,-51.692683
4305009,Sul,RS,Catuípe,-28.254234,-54.012387
4305108,Sul,RS,Caxias do Sul,-29.166899,-51.178860
4305116,Sul,RS,Centenário,-27.762847,-52.002054
4305124,Sul,RS,Cerrito,-31.852639,-52.814802
4305132,Sul,RS,Cerro Branco,-29.656287,-52.941978
4305157,Sul,RS,Cerro Grande,-27.607980,-53.165913
4305173,Sul,RS,Cerro Grande do Sul,-30.602029,-51.753103
4305207,Sul,RS,Cerro Largo,-28.147841,-54.739997
4305306,Sul,RS,Chapada,-28.058450,-53.067277
4305355,Sul,RS,Charqueadas,-29.956800,-51.625006
4305371,Sul,RS,Charrua,-27.952831,-52.029412
4305405,Sul,RS,Chiapetta,-27.917365,-53.945750
4305439,Sul,RS,Chuí,-33.687567,-53.462675
4305447,Sul,RS,Chuvisca,-30.757427,-51.978542
4305454,Sul,RS,Cidreira,-30.181170,-50.209092
4305504,Sul,RS,Ciríaco,-28.344303,-51.883031
4305587,Sul,RS,Colinas,-29.392537,-51.868576
4305603,Sul,RS,Colorado,-28.522948,-52.993176
4305702,Sul,RS,Condor,-28.205296,-53.488943
4305801,Sul,RS,Constantina,-27.730411,-52.987739
4305835,Sul,RS,Coqueiro Baixo,-29.179257,-52.094603
4305850,Sul,RS,Coqueiros do Sul,-28.117428,-52.778801
4305871,Sul,RS,Coronel Barros,-28.384541,-54.073662
4305900,Sul,RS,Coronel Bicaco,-27.717873,-53.709128
4305934,Sul,RS,Coronel Pilar,-29.272710,-51.684935
4305959,Sul,RS,Cotiporã,-28.998576,-51.696434
4305975,Sul,RS,Coxilha,-28.121342,-52.300278
4306007,Sul,RS,Crissiumal,-27.498012,-54.100035
4306056,Sul,RS,Cristal,-30.999345,-52.049410
4306072,Sul,RS,Cristal do Sul,-27.453630,-53.249184
4306106,Sul,RS,Cruz Alta,-28.642447,-53.605241
4306130,Sul,RS,Cruzaltense,-27.664888,-52.648143
4306205,Sul,RS,Cruzeiro do Sul,-29.508291,-51.991576
4306304,Sul,RS,David Canabarro,-28.384612,-51.852249
4306320,Sul,RS,Derrubadas,-27.265391,-53.865119
4306353,Sul,RS,Dezesseis de Novembro,-28.226876,-55.048209
4306379,Sul,RS,Dilermando de Aguiar,-29.701964,-54.213560
4306403,Sul,RS,Dois Irmãos,-29.584159,-51.087619
4306429,Sul,RS,Dois Irmãos das Missões,-27.657537,-53.530865
4306452,Sul,RS,Dois Lajeados,-28.975205,-51.835103
4306502,Sul,RS,Dom Feliciano,-30.708598,-52.103934
4306551,Sul,RS,Dom Pedro de Alcântara,-29.370187,-49.849550
4306601,Sul,RS,Dom Pedrito,-30.981267,-54.674130
4306700,Sul,RS,Dona Francisca,-29.624852,-53.362333
4306734,Sul,RS,Doutor Maurício Cardoso,-27.509213,-54.358268
4306759,Sul,RS,Doutor Ricardo,-29.099031,-51.984904
4306767,Sul,RS,Eldorado do Sul,-29.999293,-51.310419
4306809,Sul,RS,Encantado,-29.239917,-51.873023
4306908,Sul,RS,Encruzilhada do Sul,-30.543657,-52.522045
4306924,Sul,RS,Engenho Velho,-27.708587,-52.911921
4306932,Sul,RS,Entre-Ijuís,-28.362794,-54.271432
4306957,Sul,RS,Entre Rios do Sul,-27.528858,-52.735068
4306973,Sul,RS,Erebango,-27.849196,-52.299711
4307005,Sul,RS,Erechim,-27.633406,-52.275877
4307054,Sul,RS,Ernestina,-28.497155,-52.572176
4307104,Sul,RS,Herval,-32.026744,-53.394338
4307203,Sul,RS,Erval Grande,-27.393337,-52.570112
4307302,Sul,RS,Erval Seco,-27.549417,-53.509573
4307401,Sul,RS,Esmeralda,-28.057276,-51.188794
4307450,Sul,RS,Esperança do Sul,-27.359944,-53.992768
4307500,Sul,RS,Espumoso,-28.731445,-52.841927
4307559,Sul,RS,Estação,-27.909006,-52.270486
4307609,Sul,RS,Estância Velha,-29.650148,-51.174294
4307708,Sul,RS,Esteio,-29.852186,-51.143837
4307807,Sul,RS,Estrela,-29.503472,-51.970260
4307815,Sul,RS,Estrela Velha,-29.179661,-53.160294
4307831,Sul,RS,Eugênio de Castro,-28.525060,-54.148113
4307864,Sul,RS,Fagundes Varela,-28.882134,-51.691449
4307906,Sul,RS,Farroupilha,-29.223679,-51.348350
4308003,Sul,RS,Faxinal do Soturno,-29.574330,-53.439065
4308052,Sul,RS,Faxinalzinho,-27.425416,-52.670591
4308078,Sul,RS,Fazenda Vilanova,-29.588575,-51.821183
4308102,Sul,RS,Feliz,-29.453971,-51.310102
4308201,Sul,RS,Flores da Cunha,-29.031142,-51.182221
4308250,Sul,RS,Floriano Peixoto,-27.862509,-52.085607
4308300,Sul,RS,Fontoura Xavier,-28.982168,-52.344953
4308409,Sul,RS,Formigueiro,-29.997634,-53.500294
4308433,Sul,RS,Forquetinha,-29.380634,-52.096917
4308458,Sul,RS,Fortaleza dos Valos,-28.787883,-53.235523
4308508,Sul,RS,Frederico Westphalen,-27.358882,-53.400777
4308607,Sul,RS,Garibaldi,-29.254549,-51.529548
4308656,Sul,RS,Garruchos,-28.189477,-55.634072
4308706,Sul,RS,Gaurama,-27.583858,-52.100138
4308805,Sul,RS,General Câmara,-29.902984,-51.763431
4308854,Sul,RS,Gentil,-28.433848,-52.034524
4308904,Sul,RS,Getúlio Vargas,-27.875912,-52.249574
4309001,Sul,RS,Giruá,-28.029744,-54.350840
4309050,Sul,RS,Glorinha,-29.877134,-50.786207
4309100,Sul,RS,Gramado,-29.379738,-50.871946
4309126,Sul,RS,Gramado dos Loureiros,-27.444385,-52.918218
4309159,Sul,RS,Gramado Xavier,-29.269936,-52.577838
4309209,Sul,RS,Gravataí,-29.945519,-50.990793
4309258,Sul,RS,Guabiju,-28.540672,-51.691047
4309308,Sul,RS,Guaíba,-30.108602,-51.314684
4309407,Sul,RS,Guaporé,-28.849134,-51.890651
4309506,Sul,RS,Guarani das Missões,-28.141779,-54.560556
4309555,Sul,RS,Harmonia,-29.549049,-51.414040
4309571,Sul,RS,Herveiras,-29.457044,-52.650171
4309605,Sul,RS,Horizontina,-27.630097,-54.308792
4309654,Sul,RS,Hulha Negra,-31.405098,-53.867825
4309704,Sul,RS,Humaitá,-27.561490,-53.976506
4309753,Sul,RS,Ibarama,-29.420744,-53.133200
4309803,Sul,RS,Ibiaçá,-28.048850,-51.857252
4309902,Sul,RS,Ibiraiaras,-28.369227,-51.635324
4309951,Sul,RS,Ibirapuitã,-28.615020,-52.519386
4310009,Sul,RS,Ibirubá,-28.627608,-53.088354
4310108,Sul,RS,Igrejinha,-29.572220,-50.798711
4310207,Sul,RS,Ijuí,-28.388537,-53.918067
4310306,Sul,RS,Ilópolis,-28.929153,-52.122157
4310330,Sul,RS,Imbé,-29.974778,-50.130580
4310363,Sul,RS,Imigrante,-29.352158,-51.770191
4310405,Sul,RS,Independência,-27.847332,-54.188108
4310413,Sul,RS,Inhacorá,-27.880454,-54.012546
4310439,Sul,RS,Ipê,-28.818328,-51.279910
4310462,Sul,RS,Ipiranga do Sul,-27.935984,-52.425061
4310504,Sul,RS,Iraí,-27.192282,-53.264296
4310538,Sul,RS,Itaara,-29.602888,-53.757849
4310553,Sul,RS,Itacurubi,-28.802205,-55.232723
4310579,Sul,RS,Itapuca,-28.780296,-52.172367
4310603,Sul,RS,Itaqui,-29.128637,-56.557133
4310652,Sul,RS,Itati,-29.500248,-50.101782
4310702,Sul,RS,Itatiba do Sul,-27.383292,-52.452443
4310751,Sul,RS,Ivorá,-29.519534,-53.580886
4310801,Sul,RS,Ivoti,-29.594157,-51.159574
4310850,Sul,RS,Jaboticaba,-27.631222,-53.284389
4310876,Sul,RS,Jacuizinho,-29.033816,-53.056551
4310900,Sul,RS,Jacutinga,-27.728494,-52.543173
4311007,Sul,RS,Jaguarão,-32.563569,-53.377523
4311106,Sul,RS,Jaguari,-29.497347,-54.693847
4311122,Sul,RS,Jaquirana,-28.880568,-50.358037
4311130,Sul,RS,Jari,-29.290081,-54.219936
4311155,Sul,RS,Jóia,-28.645624,-54.115965
4311205,Sul,RS,Júlio de Castilhos,-29.226449,-53.683100
4311239,Sul,RS,Lagoa Bonita do Sul,-29.494131,-53.016983
4311254,Sul,RS,Lagoão,-29.224316,-52.775029
4311270,Sul,RS,Lagoa dos Três Cantos,-28.569468,-52.857835
4311304,Sul,RS,Lagoa Vermelha,-28.208870,-51.527229
4311403,Sul,RS,Lajeado,-29.465454,-51.967828
4311429,Sul,RS,Lajeado do Bugre,-27.690769,-53.181387
4311502,Sul,RS,Lavras do Sul,-30.812010,-53.898477
4311601,Sul,RS,Liberato Salzano,-27.596470,-53.074861
4311627,Sul,RS,Lindolfo Collor,-29.600804,-51.208155
4311643,Sul,RS,Linha Nova,-29.462639,-51.201902
4311700,Sul,RS,Machadinho,-27.568140,-51.667507
4311718,Sul,RS,Maçambara,-29.146144,-56.063613
4311734,Sul,RS,Mampituba,-29.210649,-49.936514
4311759,Sul,RS,Manoel Viana,-29.580537,-55.491663
4311775,Sul,RS,Maquiné,-29.679137,-50.203395
4311791,Sul,RS,Maratá,-29.555323,-51.555567
4311809,Sul,RS,Marau,-28.448454,-52.196777
4311908,Sul,RS,Marcelino Ramos,-27.461391,-51.913319
4311981,Sul,RS,Mariana Pimentel,-30.353622,-51.587343
4312005,Sul,RS,Mariano Moro,-27.352613,-52.148892
4312054,Sul,RS,Marques de Souza,-29.329137,-52.097804
4312104,Sul,RS,Mata,-29.569392,-54.452435
4312138,Sul,RS,Mato Castelhano,-28.275762,-52.197261
4312153,Sul,RS,Mato Leitão,-29.524830,-52.133029
4312179,Sul,RS,Mato Queimado,-28.255816,-54.616837
4312203,Sul,RS,Maximiliano de Almeida,-27.634941,-51.801718
4312252,Sul,RS,Minas do Leão,-30.122440,-52.051280
4312302,Sul,RS,Miraguaí,-27.496076,-53.685994
4312351,Sul,RS,Montauri,-28.653207,-52.076108
4312377,Sul,RS,Monte Alegre dos Campos,-28.685072,-50.782834
4312385,Sul,RS,Monte Belo do Sul,-29.159941,-51.631559
4312401,Sul,RS,Montenegro,-29.688119,-51.461299
4312427,Sul,RS,Mormaço,-28.693351,-52.692826
4312443,Sul,RS,Morrinhos do Sul,-29.362964,-49.932763
4313953,Sul,RS,Pantano Grande,-30.194552,-52.373900
4312450,Sul,RS,Morro Redondo,-31.582203,-52.657780
4312476,Sul,RS,Morro Reuter,-29.539342,-51.080088
4312500,Sul,RS,Mostardas,-31.108225,-50.919159
4312609,Sul,RS,Muçum,-29.165615,-51.866056
4312617,Sul,RS,Muitos Capões,-28.318913,-51.184602
4312625,Sul,RS,Muliterno,-28.330265,-51.768701
4312658,Sul,RS,Não-Me-Toque,-28.459907,-52.819279
4312674,Sul,RS,Nicolau Vergueiro,-28.536215,-52.462401
4312708,Sul,RS,Nonoai,-27.354665,-52.776189
4312757,Sul,RS,Nova Alvorada,-28.676564,-52.167134
4312807,Sul,RS,Nova Araçá,-28.658176,-51.742165
4312906,Sul,RS,Nova Bassano,-28.723469,-51.703231
4312955,Sul,RS,Nova Boa Vista,-27.987968,-52.981477
4313003,Sul,RS,Nova Bréscia,-29.216511,-52.017984
4313011,Sul,RS,Nova Candelária,-27.612098,-54.104114
4313037,Sul,RS,Nova Esperança do Sul,-29.404596,-54.835873
4313060,Sul,RS,Nova Hartz,-29.585748,-50.903793
4313086,Sul,RS,Nova Pádua,-29.030046,-51.306825
4313102,Sul,RS,Nova Palma,-29.473026,-53.470635
4313201,Sul,RS,Nova Petrópolis,-29.376209,-51.106954
4313300,Sul,RS,Nova Prata,-28.783945,-51.608996
4313334,Sul,RS,Nova Ramada,-28.082645,-53.706937
4313359,Sul,RS,Nova Roma do Sul,-28.984749,-51.405157
4313375,Sul,RS,Nova Santa Rita,-29.848616,-51.275211
4313391,Sul,RS,Novo Cabrais,-29.736255,-52.955086
4313409,Sul,RS,Novo Hamburgo,-29.686326,-51.128605
4313425,Sul,RS,Novo Machado,-27.578401,-54.503384
4313441,Sul,RS,Novo Tiradentes,-27.563558,-53.185703
4313466,Sul,RS,Novo Xingu,-27.748115,-53.064109
4313490,Sul,RS,Novo Barreiro,-27.906788,-53.113499
4313508,Sul,RS,Osório,-29.892697,-50.266798
4313607,Sul,RS,Paim Filho,-27.703308,-51.761597
4313656,Sul,RS,Palmares do Sul,-30.260067,-50.506052
4313706,Sul,RS,Palmeira das Missões,-27.900621,-53.314954
4313805,Sul,RS,Palmitinho,-27.356020,-53.555546
4313904,Sul,RS,Panambi,-28.292731,-53.500265
4314027,Sul,RS,Paraíso do Sul,-29.731314,-53.179100
4314035,Sul,RS,Pareci Novo,-29.639389,-51.398870
4314050,Sul,RS,Parobé,-29.631749,-50.834866
4314068,Sul,RS,Passa Sete,-29.451666,-52.963983
4314076,Sul,RS,Passo do Sobrado,-29.745794,-52.278758
4314100,Sul,RS,Passo Fundo,-28.261767,-52.407095
4314134,Sul,RS,Paulo Bento,-27.704100,-52.422436
4314159,Sul,RS,Paverama,-29.554856,-51.730293
4314175,Sul,RS,Pedras Altas,-31.733637,-53.587170
4314209,Sul,RS,Pedro Osório,-31.863828,-52.826312
4314308,Sul,RS,Pejuçara,-28.421586,-53.656542
4314407,Sul,RS,Pelotas,-31.719598,-52.344320
4314423,Sul,RS,Picada Café,-29.454384,-51.064050
4314456,Sul,RS,Pinhal,-27.511674,-53.214706
4314464,Sul,RS,Pinhal da Serra,-27.876665,-51.170103
4314472,Sul,RS,Pinhal Grande,-29.335360,-53.338638
4314498,Sul,RS,Pinheirinho do Vale,-27.209763,-53.619561
4314506,Sul,RS,Pinheiro Machado,-31.580593,-53.384620
4314555,Sul,RS,Pirapó,-28.045316,-55.200310
4314605,Sul,RS,Piratini,-31.444112,-53.104734
4314704,Sul,RS,Planalto,-27.331464,-53.058881
4314753,Sul,RS,Poço das Antas,-29.454546,-51.670890
4314779,Sul,RS,Pontão,-28.061841,-52.675399
4314787,Sul,RS,Ponte Preta,-27.657040,-52.490232
4314803,Sul,RS,Portão,-29.696259,-51.230150
4314902,Sul,RS,Porto Alegre,-30.030037,-51.228660
4315008,Sul,RS,Porto Lucena,-27.851375,-55.011562
4315057,Sul,RS,Porto Mauá,-27.578635,-54.671952
4315073,Sul,RS,Porto Vera Cruz,-27.734374,-54.899032
4315107,Sul,RS,Porto Xavier,-27.905690,-55.139560
4315131,Sul,RS,Pouso Novo,-29.169761,-52.210870
4315149,Sul,RS,Presidente Lucena,-29.526127,-51.181600
4315156,Sul,RS,Progresso,-29.240309,-52.301717
4315172,Sul,RS,Protásio Alves,-28.756713,-51.473632
4315206,Sul,RS,Putinga,-28.998756,-52.159911
4315305,Sul,RS,Quaraí,-30.382868,-56.453647
4315313,Sul,RS,Quatro Irmãos,-27.821197,-52.442769
4315321,Sul,RS,Quevedos,-29.351921,-54.071255
4315354,Sul,RS,Quinze de Novembro,-28.742361,-53.096722
4315404,Sul,RS,Redentora,-27.661540,-53.641934
4315453,Sul,RS,Relvado,-29.112279,-52.072949
4315503,Sul,RS,Restinga Seca,-29.813949,-53.370569
4315552,Sul,RS,Rio dos Índios,-27.298398,-52.840058
4315602,Sul,RS,Rio Grande,-32.050446,-52.086770
4315701,Sul,RS,Rio Pardo,-29.985626,-52.379018
4315750,Sul,RS,Riozinho,-29.642286,-50.473818
4315800,Sul,RS,Roca Sales,-29.285070,-51.863892
4315909,Sul,RS,Rodeio Bonito,-27.470403,-53.168531
4315958,Sul,RS,Rolador,-28.256344,-54.819427
4316006,Sul,RS,Rolante,-29.640763,-50.573442
4316105,Sul,RS,Ronda Alta,-27.781931,-52.806534
4316204,Sul,RS,Rondinha,-27.831816,-52.906160
4316303,Sul,RS,Roque Gonzales,-28.135367,-55.029186
4316402,Sul,RS,Rosário do Sul,-30.244033,-54.945761
4316428,Sul,RS,Sagrada Família,-27.706731,-53.135652
4316436,Sul,RS,Saldanha Marinho,-28.403286,-53.094107
4316451,Sul,RS,Salto do Jacuí,-29.088681,-53.213310
4316477,Sul,RS,Salvador das Missões,-28.121697,-54.837742
4316501,Sul,RS,Salvador do Sul,-29.439732,-51.509421
4316600,Sul,RS,Sananduva,-27.944007,-51.813502
4316709,Sul,RS,Santa Bárbara do Sul,-28.365167,-53.250527
4316733,Sul,RS,Santa Cecília do Sul,-28.164451,-51.926671
4316758,Sul,RS,Santa Clara do Sul,-29.463596,-52.080926
4316808,Sul,RS,Santa Cruz do Sul,-29.719768,-52.429929
4316907,Sul,RS,Santa Maria,-29.685582,-53.808675
4316956,Sul,RS,Santa Maria do Herval,-29.503516,-50.987255
4316972,Sul,RS,Santa Margarida do Sul,-30.345103,-54.090955
4317004,Sul,RS,Santana da Boa Vista,-30.874703,-53.115875
4317103,Sul,RS,Santana do Livramento,-30.889384,-55.534814
4317202,Sul,RS,Santa Rosa,-27.866750,-54.478224
4317251,Sul,RS,Santa Tereza,-29.171634,-51.734344
4317301,Sul,RS,Santa Vitória do Palmar,-33.519860,-53.367006
4317400,Sul,RS,Santiago,-29.191460,-54.869076
4317509,Sul,RS,Santo Ângelo,-28.301938,-54.264143
4317558,Sul,RS,Santo Antônio do Palma,-28.497445,-52.024633
4317608,Sul,RS,Santo Antônio da Patrulha,-29.832034,-50.520986
4317707,Sul,RS,Santo Antônio das Missões,-28.508097,-55.224557
4317756,Sul,RS,Santo Antônio do Planalto,-28.395929,-52.683726
4317806,Sul,RS,Santo Augusto,-27.853491,-53.778850
4317905,Sul,RS,Santo Cristo,-27.819930,-54.668748
4317954,Sul,RS,Santo Expedito do Sul,-27.909369,-51.643572
4318002,Sul,RS,São Borja,-28.662838,-56.001029
4318051,Sul,RS,São Domingos do Sul,-28.531763,-51.893187
4318101,Sul,RS,São Francisco de Assis,-29.552716,-55.132386
4318200,Sul,RS,São Francisco de Paula,-29.444098,-50.582108
4318309,Sul,RS,São Gabriel,-30.336760,-54.320478
4318408,Sul,RS,São Jerônimo,-29.959439,-51.728178
4318424,Sul,RS,São João da Urtiga,-27.826690,-51.825839
4318432,Sul,RS,São João do Polêsine,-29.614676,-53.446350
4318440,Sul,RS,São Jorge,-28.498081,-51.702969
4318457,Sul,RS,São José das Missões,-27.778183,-53.118775
4318465,Sul,RS,São José do Herval,-29.041447,-52.293016
4318481,Sul,RS,São José do Hortêncio,-29.540049,-51.249598
4318499,Sul,RS,São José do Inhacorá,-27.722585,-54.133550
4318507,Sul,RS,São José do Norte,-32.020609,-52.034202
4318606,Sul,RS,São José do Ouro,-27.771255,-51.594768
4318614,Sul,RS,São José do Sul,-29.543470,-51.486384
4318622,Sul,RS,São José dos Ausentes,-28.749906,-50.063613
4318705,Sul,RS,São Leopoldo,-29.765867,-51.146235
4318804,Sul,RS,São Lourenço do Sul,-31.364024,-51.976915
4318903,Sul,RS,São Luiz Gonzaga,-28.406647,-54.959660
4319000,Sul,RS,São Marcos,-28.969849,-51.066707
4319109,Sul,RS,São Martinho,-27.708929,-53.966923
4319125,Sul,RS,São Martinho da Serra,-29.534851,-53.854226
4319158,Sul,RS,São Miguel das Missões,-28.549537,-54.561563
4319208,Sul,RS,São Nicolau,-28.182155,-55.260100
4319307,Sul,RS,São Paulo das Missões,-28.020485,-54.934708
4319356,Sul,RS,São Pedro da Serra,-29.421430,-51.514327
4319364,Sul,RS,São Pedro das Missões,-27.771308,-53.247369
4319372,Sul,RS,São Pedro do Butiá,-28.124354,-54.888256
4319406,Sul,RS,São Pedro do Sul,-29.617531,-54.179991
4319505,Sul,RS,São Sebastião do Caí,-29.592080,-51.376665
4319604,Sul,RS,São Sepé,-30.167411,-53.569644
4319703,Sul,RS,São Valentim,-27.554318,-52.528479
4319711,Sul,RS,São Valentim do Sul,-29.051228,-51.769671
4319737,Sul,RS,São Valério do Sul,-27.787718,-53.935526
4319752,Sul,RS,São Vendelino,-29.375810,-51.368653
4319802,Sul,RS,São Vicente do Sul,-29.692061,-54.676002
4319901,Sul,RS,Sapiranga,-29.638554,-51.003623
4320008,Sul,RS,Sapucaia do Sul,-29.824868,-51.151875
4320107,Sul,RS,Sarandi,-27.943595,-52.925461
4320206,Sul,RS,Seberi,-27.480414,-53.405467
4320230,Sul,RS,Sede Nova,-27.631163,-53.955885
4320263,Sul,RS,Segredo,-29.342618,-52.982074
4320305,Sul,RS,Selbach,-28.627434,-52.956525
4320321,Sul,RS,Senador Salgado Filho,-28.027490,-54.545403
4320354,Sul,RS,Sentinela do Sul,-30.613303,-51.577982
4320404,Sul,RS,Serafina Corrêa,-28.710797,-51.935709
4320453,Sul,RS,Sério,-29.386760,-52.267456
4320503,Sul,RS,Sertão,-27.980774,-52.259738
4320552,Sul,RS,Sertão Santana,-30.465428,-51.604250
4320578,Sul,RS,Sete de Setembro,-28.130416,-54.463686
4320602,Sul,RS,Severiano de Almeida,-27.432793,-52.120656
4320651,Sul,RS,Silveira Martins,-29.645250,-53.585237
4320677,Sul,RS,Sinimbu,-29.529068,-52.521636
4320701,Sul,RS,Sobradinho,-29.414773,-53.025168
4320800,Sul,RS,Soledade,-28.827738,-52.509866
4320859,Sul,RS,Tabaí,-29.687771,-51.727475
4320909,Sul,RS,Tapejara,-28.084171,-52.022133
4321006,Sul,RS,Tapera,-28.624950,-52.871467
4321105,Sul,RS,Tapes,-30.673173,-51.394499
4321204,Sul,RS,Taquara,-29.650513,-50.781169
4321303,Sul,RS,Taquari,-29.802801,-51.862776
4321329,Sul,RS,Taquaruçu do Sul,-27.398036,-53.466952
4321352,Sul,RS,Tavares,-31.288703,-51.088843
4321402,Sul,RS,Tenente Portela,-27.372167,-53.757270
4321436,Sul,RS,Terra de Areia,-29.577549,-50.067249
4321451,Sul,RS,Teutônia,-29.488914,-51.812817
4321469,Sul,RS,Tio Hugo,-28.580496,-52.593046
4321477,Sul,RS,Tiradentes do Sul,-27.396899,-54.085392
